PUBLICATION_ID|YEAR|PUBLICATION_NUMBER|TITLE_FRENCH|TITLE_ENGLISH|URL_FRENCH|URL_ENGLISH|DATE_PUBLISHED|PDF|TAXONOMY|SERIES|DESCRIPTION_E|DESCRIPTION_F|URL_INUKTITUT
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_035-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_035-eng.html|15-SEP-11|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Particular, Sustainable Fisheries and Aquaculture (SFA), Atlantic Cod, Gadus morhua|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP),  Particulier, Pêches et aquaculture durables (PAD), morue franche, Gadus morhua|
12143|2011|2011/009|Réfection des embarcadères de Tadoussac et Baie Ste-Catherine, Québec - Effets sur les mammifères marins
|Reconstruction of the Tadoussac and Baie-Ste-Catherine, Quebec, landing docks - Impacts on marine mammals
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2011/2011_009-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2011/2011_009-eng.html|26-SEP-11|||6|Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP), Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
12147|2011|2011/032|Captures, effort et captures par unité d'effort de la pêche commerciale à la crevette nordique de l'estuaire et du nord du golfe du Saint-Laurent entre 1982 et 2010
|Catches, effort and catches per unit of effort of the northern shrimp commercial fishery in the Estuary and the northern Gulf of St. Lawrence from 1982 to 2010
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_032-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_032-eng.html|28-SEP-11|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA)|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD)|
12066|2011|2011/041|Évaluation du stock de morue du Nord (2JK3L) en 2011
|Stock Assessment of Northern (2J3KL) cod in 2011
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_041-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_041-eng.html|02-AUG-11|||7|||
12068|2011|2011/029|Évaluation de la crevette nordique de l'est du plateau néo-écossais (ZPC 13-15)
|Assessment of Northern Shrimp on the Eastern Scotian Shelf (SFA 13-15)
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_029-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_029-eng.html|05-AUG-11|||7|||
12096|2011|2011/033|Évaluation du potentiel de rétablissement du sucet de lac (Erimyzon sucetta) au Canada
|Recovery Potential Assessment of Lake Chubsucker (Erimyzon sucetta) in Canada
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_033-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_033-eng.html|26-AUG-11|||7|Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Lake Chubsucker, Erimyzon sucetta|Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP), Sucet de lac, Erimyzon sucetta|
12136|2011|2011/037|La mauvaise condition des poissons peut-elle expliquer la mortalité naturelle élevée chez la morue et chez d'autres poissons marins dans le sud du golfe du Saint-Laurent?
|Can poor fish condition explain the elevated natural mortality of cod and other marine fish in the southern Gulf of St. Lawrence?
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_037-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_037-eng.html|15-SEP-11|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Atlantic Cod, Gadus morhua|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP), morue franche, Gadus morhua|
12152|2011|2011/078|Estimation de l'impact du phoque gris sur les populations de morue des parties orientale du plateau néo-écossais jusqu'en 2009
|Estimating the Impact of Grey Seals on the Eastern Scotian Shelf Cod Population to 2009
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_078-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_078-eng.html|30-SEP-11|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA)|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD)|
12166|2011|2011/023|Buccin Commun des eaux hauturières de 3Ps : Évaluation préliminaire de la taille des mâles à la maturité
|Subdivision 3Ps offshore Whelk: A preliminary assessment of male size at maturity
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_023-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_023-eng.html|11-OCT-11|||7|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA)|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD)|
12169|2011|2011/075|Vérification inter-laboratoire de la concordance dans la détermination d'âge d'otolithes de hareng (Clupea harengus harengus) 
|Inter-laboratory verification of ageing consistency for Atlantic herring (Clupea harengus harengus) otoliths
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_075-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_075-eng.html|12-NOV-11|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Atlantic Herring, Clupea harengus|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), hareng atlantique, Clupea harengus|
12170|2011|2011/010|Document de conception concernant un protocole d'intervention en cas de rencontre pour la gestion des pêches
|Concept Paper for an Encounter Response Protocol for Fisheries Management
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_010-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_010-eng.html|14-OCT-11|||4|||
12173|2011|2011/079|Estimations de la taille du homard à la maturité dans l'est du Cap Breton, en Nouvelle-Écosse
|Lobster Size at Maturity Estimates in Eastern Cape Breton, Nova Scotia
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_079-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_079-eng.html|19-OCT-11|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA)|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD)|
12182|2011|2011/068|Recommandations concernant la sélection d'indicateurs pour la zone de protection marine du champ hydrothermal Endeavour
|Recommendations for indicator selection for Endeavour Hydrothermal vents Marine Protected Area
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_068-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_068-eng.html|04-NOV-11|||4|Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE), Framework|Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP), Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP), Évaluation cadre|
12073|2011|2011/030|Compte rendu d'une réunion du Processus de consultation scientifique de la Région des Maritimes concernant l'établissement d'un cadre de surveillance de la zone de protection marine (ZPA) de l'estuaire du MPO et de la zone intertidale administrée par le MPO ; les 9 et 10 décembre 2010
|Proceedings of a Maritimes Science Advisory Process to Develop a Framework for Monitoring the Musquash Estuary Marine Protected Area (MPA) and Administered Intertidal Area (AIA); December 9-10, 2010
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_030-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_030-eng.html|10-AUG-11|||3|Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
12075|2011|2011/017|Évaluation du stock de sébastes à longue mâchoire (Sebastes alutus) dans le détroit de la Reine-Charlotte, en Colombie-Britannique, en 2010
|Stock assessment for Pacific ocean perch (Sebastes alutus) in Queen Charlotte Sound, British Columbia in 2010
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_017-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_017-eng.html|12-AUG-11|||7|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Pacific Ocean Perch, Sebastes alutus|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), sébaste à longue mâchoire, Sebastes alutus|
12093|2011|2011/032|État de l'océan Pacifique 2010
|State of the Pacific Ocean 2010
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_032-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2011/2011_032-eng.html|26-AUG-11|||7|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA),Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE) |Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP), Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
12185|2011|2011/084|Évaluation pré-COSEPAC de la raie épineuse (Amblyraja radiata Donovan, 1808) dans les régions du Grand Banc, du plateau continental de Terre-Neuve, du Labrador et dans les eaux nordiques 
|A pre-COSEWIC assessment of thorny skate (Amblyraja radiata Donovan, 1808) on the Grand Bank, Newfoundland Shelf, Labrador and northern waters
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_084-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_084-eng.html|14-NOV-11|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE)|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP)|
12187|2011|2011/070|Identification de zones d'importance écologique et biologique (ZIEB) dans l'Arctique canadien 
|Identification of Ecologically and Biologically Significant Areas (EBSAs) in the Canadian Arctic 
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_070-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_070-eng.html|14-NOV-11|||4|||
12188|2011|2011/093|Distribution et intensité de la radiodiffusion acoustique d'espèces clés identifiées lors du relevé d'automne au chalut de fond de 2008 dans les divisions 2J3KLNO de l'OPANO
|Distribution and intensity of acoustic backscatter of key species identified in the 2008 fall bottom trawl survey in NAFO Divisions 2J3KLNO
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_093-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_093-eng.html|15-NOV-11|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA)|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD)|
12190|2011|2011/045|Facteurs à considérer dans l'examen scientifique par les pairs de l'estimation des captures accessoires dans la pêche de l'espadon et des autres thonidés à la palangre dans l'est du Canada ; les 11 et 12 juillet 2011
|Considerations for the Estimation of Incidental Catch in the Eastern Canadian Swordfish/Other Tunas Longline Fishery Science Peer Review; July 11-12, 2011
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_045-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_045-eng.html|15-NOV-11|||3|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA)|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD)|
12191|2011|2011/082|Évaluation du stock de crabe des neiges (Chionoecetes opilio) dans le sud du golfe du Saint-Laurent (zones 12, 19, 12E et 12F) en 2010
|The 2010 assessment of the snow crab (Chionoecetes opilio) stock in the southern Gulf of St. Lawrence (Areas 12, 19, 12E and 12F)
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_082-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2011/2011_082-eng.html|15-NOV-11|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA)|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD)|
12070|2011|2011/029|Compte-rendu du Processus de consultation régional de l'examen du Programme communautaire de surveillance aquatique (PCSA) et de son utilité pour renseigner sur la santé écologique des baies et des estuaires du sud du golfe du Saint-Laurent ; les 17 et 18 mars 2010
|Proceedings of a Regional Advisory Process to Review the Community Aquatic Monitoring Program (CAMP) and its Use to Infer the Ecological Health of Bays and Estuaries in the Southern Gulf of St. Lawrence; March 17 and 18, 2010
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_029-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2011/2011_029-eng.html|08-AUG-11|||3|Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
12091|2011|2011/026|Abondance historique du phoque gris et évolution de l'abondance des prédateurs du phoque gris dans l'Atlantique Nord-Ouest
